ProfileID,Chromosome,Start,End,SegmentMean,NumProbes,Status
PR-5EAjfk,17,26775915,26940914,4.439456298149096,108,+
PR-5EAjfk,17,26940915,35847930,0.5545825009309933,7445,-
PR-5EAjfk,17,35847931,36163691,0.8485349566167623,311,0
PR-5EAjfk,17,36163692,36444691,4.008848786062486,57,+
PR-5EAjfk,17,36445692,77276855,0.9747985431177908,35920,0
PR-5EAjfk,17,77276856,79070477,0.4154235762778682,1420,-
PR-5EAjfk,17,79070478,83207672,0.9675331517440446,3452,0
PR-5EAjfk,18,325424,10354403,1.5729371216510015,7967,+
PR-5EAjfk,18,10354404,13935781,1.0221309226817117,3462,0
PR-5EAjfk,18,13935782,15384685,1.120300685904677,1075,+
PR-5EAjfk,18,15384686,20830833,3.1097336107525058,73,+
PR-5EAjfk,18,20831834,30648399,0.9255109729207776,9546,0
PR-5EAjfk,18,30648400,30654399,6.071902666029493e-7,6,-
PR-5EAjfk,18,30654400,48671902,0.923866948028742,17087,0
PR-5EAjfk,18,48671903,48952902,1.8384640935445928,281,+
PR-5EAjfk,18,48952903,80262924,0.9205672350520796,25274,0
PR-5EAjfk,19,89001,20029033,0.8874157108262748,18124,0
PR-5EAjfk,19,20029034,20032033,4.986330050628e-4,3,-
PR-5EAjfk,19,20032034,20412033,0.8251149351428803,377,-
PR-5EAjfk,19,20412034,20535033,1.840055140712554,123,+
PR-5EAjfk,19,20535034,24329553,0.7735347449805117,3301,-
PR-5EAjfk,19,24329554,27484624,2.0673332971804843,340,+
PR-5EAjfk,19,27484625,27488624,7.002618414071672e-5,4,-
PR-5EAjfk,19,27488625,27567624,5.111607281297593,79,+
PR-5EAjfk,19,27567625,38523315,0.8511067510091219,10584,0
PR-5EAjfk,19,38523316,38692315,0.3665050545178917,169,-
PR-5EAjfk,19,38692316,50912709,0.852974194106507,10424,0
PR-5EAjfk,19,50912710,54224721,0.7298718071379667,1908,-
PR-5EAjfk,19,54224722,54239721,0.1217177942474161,15,-
PR-5EAjfk,19,54239722,58605237,0.7810993688529808,3492,-
PR-5EAjfk,2,11001,11576918,0.6602960863174959,9194,-
PR-5EAjfk,2,11576919,15655126,1.0930368196947091,3790,0
PR-5EAjfk,2,15655127,24010000,1.1424309740970628,8019,+
PR-5EAjfk,2,24010001,34566719,1.0519885483899254,9234,0
PR-5EAjfk,2,34566720,46989729,1.5718428644139917,10372,+
PR-5EAjfk,2,46989730,47601887,1.1096863806589683,608,+
PR-5EAjfk,2,47601888,49170709,1.5495604101639422,1398,+
PR-5EAjfk,2,49170710,49202709,2.715558607482353,32,+
PR-5EAjfk,2,49202710,49716368,1.3380703790385486,496,+
PR-5EAjfk,2,49716369,89777554,1.0906732834670825,34314,0
PR-5EAjfk,2,89777555,89841554,4.389108699371924,64,+
PR-5EAjfk,2,89841555,90377554,1.3510958251246263,329,+
PR-5EAjfk,2,90377555,91421554,7.949565450075187,36,+
PR-5EAjfk,2,91421555,91458554,1.5474577282287645,29,+
PR-5EAjfk,2,91458555,91480554,0.3514538100190221,21,-
PR-5EAjfk,2,91480555,94512307,1.3610933341012572,534,+
PR-5EAjfk,2,94512308,94569307,6.647500589402923,57,+
PR-5EAjfk,2,94569308,94809307,1.4037684652080868,239,+
PR-5EAjfk,2,94809308,95884893,0.9241763013070836,658,0
PR-5EAjfk,2,95884894,95931893,2.497304946747605,37,+
PR-5EAjfk,2,95931894,128880925,0.8942245132932609,27219,0
PR-5EAjfk,2,128882506,128890505,6.957416380269662e-7,8,-
PR-5EAjfk,2,128890506,152613372,0.9129533192979268,20496,0
PR-5EAjfk,2,152613373,228633269,1.2080456728628377,71548,+
PR-5EAjfk,2,228633270,231823614,1.460015818471163,2749,+
PR-5EAjfk,2,231824615,231842614,8.802345500455223,12,+
PR-5EAjfk,2,231847615,234021725,1.378044044854618,1976,+
PR-5EAjfk,2,234021726,239135528,1.4742375391793534,4757,+
PR-5EAjfk,2,239135529,241015560,1.2885665059450182,1743,+
PR-5EAjfk,2,241015561,242159055,0.9231461662272752,526,0
PR-5EAjfk,20,60001,5946134,1.1108723141120953,4410,+
PR-5EAjfk,20,5946135,26294064,1.2180581423711554,17966,+
PR-5EAjfk,20,26294065,26590705,6.260227125017033,84,+
PR-5EAjfk,20,26596706,28748624,1.5361829047966011,115,+
PR-5EAjfk,20,28748625,28834624,3.186379272351005,80,+
PR-5EAjfk,20,28834625,28842624,62.67403618334389,8,+
PR-5EAjfk,20,28859625,29052624,2.634492367455772,133,+
PR-5EAjfk,20,29052625,29888418,1.4673265753659148,751,+
PR-5EAjfk,20,29888419,29909418,5.284009278868787,21,+
PR-5EAjfk,20,30137099,31057098,1.6637227078754375,788,+
PR-5EAjfk,20,31057099,31244098,12.581691604131755,76,+
PR-5EAjfk,20,31244099,31935815,1.7321345486481046,692,+
PR-5EAjfk,20,31935816,34270319,1.5797825592526291,2301,+
PR-5EAjfk,20,34270320,39532360,1.6450859936605144,5185,+
PR-5EAjfk,20,39532361,53343250,1.673403085138068,12999,+
PR-5EAjfk,20,53343251,54658035,3.5683694698738653,1191,+
PR-5EAjfk,20,54658036,64334550,2.088411488227501,8395,+
PR-5EAjfk,21,5103001,5255000,1.0484891992878742,40,0
PR-5EAjfk,21,5289001,5375000,29.67495629565301,21,+
PR-5EAjfk,21,6367001,7255000,0.2125125577011381,27,-
PR-5EAjfk,21,7255001,7262000,1.8645829759205803,7,+
PR-5EAjfk,21,7262001,7324000,0.1211388058473898,45,-
PR-5EAjfk,21,7324001,7970000,4.575102291617972,60,+
PR-5EAjfk,21,7970001,8049000,0.4018750731067934,23,-
PR-5EAjfk,21,8049001,8215000,28.277565216583888,3,+
PR-5EAjfk,21,8219001,9034000,0.8829177793430761,123,0
PR-5EAjfk,21,9034001,9042000,7.1794682785763735,7,+
PR-5EAjfk,21,9042001,9798000,0.8356663796818579,143,-
PR-5EAjfk,21,9811001,9838000,8.108297368345655,12,+
PR-5EAjfk,21,9838001,10029000,0.8681775368376893,191,0
PR-5EAjfk,21,10029001,10368000,0.2982417219727271,90,-
PR-5EAjfk,21,10368001,10654000,0.7871197255739285,267,-
PR-5EAjfk,21,10654001,10732000,4.252021819021213,78,+
PR-5EAjfk,21,10732001,12997558,1.878640478551614,115,+
PR-5EAjfk,21,12997559,13037558,0.5068198728382574,40,-
PR-5EAjfk,21,13037559,13176558,0.075048861688059,109,-
PR-5EAjfk,21,13188559,13870558,0.7818111146395595,451,-
PR-5EAjfk,21,13870559,13899558,0.1751298609325795,29,-
PR-5EAjfk,21,13899559,28484475,0.8681125475905803,12797,0
PR-5EAjfk,21,28484476,32556067,0.9321415780839368,3804,0
PR-5EAjfk,21,32556068,37644874,0.8507540386517622,4687,0
PR-5EAjfk,21,37644875,38559506,0.5889414010847154,878,-
PR-5EAjfk,21,38559507,46692795,1.11956787828102,6295,+
PR-5EAjfk,22,10662001,10708000,28.949348984219032,23,+
PR-5EAjfk,22,10708001,11711000,1.3009585527916314,355,+
PR-5EAjfk,22,11786001,11976000,5.3856482241031225,44,+
PR-5EAjfk,22,12028001,12225000,0.3535867209411199,69,-
PR-5EAjfk,22,12278001,12436000,4.1614837395177124,109,+
PR-5EAjfk,22,12436001,12694000,1.9216532040040903,106,+
PR-5EAjfk,22,12694001,12816000,0.4443258555286041,30,-
PR-5EAjfk,22,15166069,15830068,1.2928106607723644,91,+
PR-5EAjfk,22,15832069,15940068,0.4444570757502181,32,-
PR-5EAjfk,22,15940069,16074068,3.070028396515036,59,+
PR-5EAjfk,22,16074069,16258068,0.8821867517404769,183,0
PR-5EAjfk,22,16258069,16355068,2.8108627287398025,22,+
PR-5EAjfk,22,16385069,29697462,0.877125387639053,9675,0
PR-5EAjfk,22,29697463,29911462,1.4423207165139214,214,+
PR-5EAjfk,22,29911463,45975454,0.8320654962149515,14894,-
PR-5EAjfk,22,45975455,46153975,1.4550855730542074,156,+
PR-5EAjfk,22,46153976,50808777,0.7869140650847457,2611,-
PR-5EAjfk,3,12001,36574843,1.1640378743177295,29430,+
PR-5EAjfk,3,36574844,57924561,1.085514502106904,20504,0
PR-5EAjfk,3,57924562,90258362,1.1477798879350671,28864,+
PR-5EAjfk,3,90258363,90531362,2.6609732362883047,268,+
PR-5EAjfk,3,90531363,90668362,5.220105628748115,132,+
PR-5EAjfk,3,90668363,90720362,53.490174312531096,51,+
PR-5EAjfk,3,91248373,91539372,1.7624373812507237,257,+
PR-5EAjfk,3,91539373,93720324,10.850540465519463,11,+
PR-5EAjfk,3,93720325,99073064,1.2828620131441286,4990,+
PR-5EAjfk,3,99073065,101322682,1.4064263447780436,2050,+
PR-5EAjfk,3,101322683,116347653,1.2824485961054732,14231,+
PR-5EAjfk,3,116347654,116583906,0.3139742175304896,230,-
PR-5EAjfk,3,116583907,116984898,1.3516417829752543e-9,388,-
PR-5EAjfk,3,116984899,116986898,0.0147816794121207,2,-
PR-5EAjfk,3,116986899,117022898,1.231080288091152e-9,36,-
PR-5EAjfk,3,117022899,117023898,0.0118688420532073,1,-
PR-5EAjfk,3,117023899,117049898,1.125833009602671e-9,26,-
PR-5EAjfk,3,117049899,117051898,0.0161168431818091,2,-
PR-5EAjfk,3,117051899,117205898,1.4382782965901684e-9,154,-
PR-5EAjfk,3,117205899,117393898,0.3115775084904586,188,-
PR-5EAjfk,3,117393899,121754186,1.287222099408132,4079,+
PR-5EAjfk,3,121754187,121929186,1.0738771793818196,175,0
PR-5EAjfk,3,121929187,153886645,1.2640504109081838,28992,+
PR-5EAjfk,3,153886646,158747928,1.3207871597184793,4333,+
PR-5EAjfk,3,158747929,159913292,1.4559572544756196,1074,+
PR-5EAjfk,3,159913293,175131649,1.265218012239314,12738,+
PR-5EAjfk,3,175131650,175278970,0.7593379406670342,147,-
PR-5EAjfk,3,175278971,178162243,1.22038723938679,1883,+
PR-5EAjfk,3,178162244,178170243,0.2850160364450333,8,-
PR-5EAjfk,3,178170244,191997738,1.2279995227339222,12533,+
PR-5EAjfk,3,191997739,194066220,1.2764756347703057,1759,+
PR-5EAjfk,3,194066221,198181997,1.197023935109918,2182,+
PR-5EAjfk,4,1058364,4546025,0.9276387553618964,2918,0
PR-5EAjfk,4,4546026,8950368,1.0721293691616869,4141,0
PR-5EAjfk,4,8950369,9484368,1.9382208935582372,298,+
PR-5EAjfk,4,9484369,32406953,1.0883405066724408,22095,0
PR-5EAjfk,4,32406954,34702022,1.3553223282801312,2090,+
PR-5EAjfk,4,34702023,45642702,0.7880122705904079,9746,-
PR-5EAjfk,4,45642703,46119724,1.3870242392314729,443,+
PR-5EAjfk,4,46119725,46594931,1.7802946054679825,426,+
PR-5EAjfk,4,46594932,49091023,1.13157875813714,2448,+
PR-5EAjfk,4,49091024,49155023,39.42710836234384,61,+
PR-5EAjfk,4,49155024,49273023,2.070805420949408,107,+
PR-5EAjfk,4,49286024,49297023,0.0256846459995368,5,-
PR-5EAjfk,4,49300024,49631023,4.435242539818415,141,+
PR-5EAjfk,4,49631024,49658023,17.21358872852839,27,+
PR-5EAjfk,4,49709024,53873520,1.3459893548330368,2033,+
PR-5EAjfk,4,53873521,58745972,1.245329056769635,4655,+
PR-5EAjfk,4,58745973,64107837,0.8829391993218307,4883,0
PR-5EAjfk,4,64107838,64116837,0.1127651361088757,9,-
PR-5EAjfk,4,64116838,64293837,0.8154339902720374,177,-
PR-5EAjfk,4,64293838,64303837,0.1198255112072183,10,-
PR-5EAjfk,4,64303838,111314104,0.9141722935728984,43875,0
PR-5EAjfk,4,111314105,111321104,6.728605646018965e-6,7,-
PR-5EAjfk,4,111321105,124437440,0.9363533727574964,12391,0
PR-5EAjfk,4,124437441,125121985,0.7445321226627837,684,-
PR-5EAjfk,4,125131814,190120518,0.910703289302564,54544,0
PR-5EAjfk,4,190121519,190182518,6.025270451936665,8,+
PR-5EAjfk,5,11001,17527880,1.4979526279880262,13714,+
PR-5EAjfk,5,17594881,17669880,0.5929054651294757,72,-
PR-5EAjfk,5,17669881,24491681,1.3818835056301348,6038,+
PR-5EAjfk,5,24491682,24914469,1.8883759313091624,403,+
PR-5EAjfk,5,24914470,45005373,1.3671608597397795,18228,+
PR-5EAjfk,5,45005374,45014373,9.118717012381365e-9,9,-
PR-5EAjfk,5,45014374,45911551,1.389233398482094,853,+
PR-5EAjfk,5,45911552,46218551,2.382986865942623,305,+
PR-5EAjfk,5,46218552,46360551,6.963916960343085,137,+
PR-5EAjfk,5,46360552,49646119,2.847014814119221,92,+
PR-5EAjfk,5,49656120,49667780,28.06025082759108,8,+
PR-5EAjfk,5,50142558,50938557,1.2580959891937702,795,+
PR-5EAjfk,5,50938558,50944557,15.19188516246756,6,+
PR-5EAjfk,5,50944558,85751835,1.2291244522762763,30828,+
PR-5EAjfk,5,85751836,111628925,1.1296783055352713,22737,+
PR-5EAjfk,5,111628926,114323442,1.562829074024523,2577,+
PR-5EAjfk,5,114323443,114989209,1.590394860692644,585,+
PR-5EAjfk,5,114989210,114999209,38.15227019610361,10,+
PR-5EAjfk,5,114999210,115888056,1.5522177956929673,865,+
PR-5EAjfk,5,116110927,140716882,1.0249297294328634,23256,0
PR-5EAjfk,5,140716883,140724882,2.429165297121445e-7,8,-
PR-5EAjfk,5,140724883,147521445,1.0244112487977366,6575,0
PR-5EAjfk,5,147521446,169655841,1.32426697333528,21306,+
PR-5EAjfk,5,169655842,180495357,1.23622813118019,9258,+
PR-5EAjfk,5,180495358,181474069,0.917738476829725,300,0
PR-5EAjfk,6,148001,2601061,1.0995254517509772,1518,0
PR-5EAjfk,6,2601062,3061366,1.516286106635976,447,+
